Obat E Katalog;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;COM SERUM /AHG 10 ML;BTL;;;;;;0.00;50.00;;50.00;2.00;;;;;320000.00;;;;;48.00;48.00;0.00;0.00;0.00;0.00;15360000.00;15360000.00;
25;CRP LATEX;KIT;;;;;;0.00;2.00;;2.00;1.00;;;;;2000000.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;2000000.00;2000000.00;
26;CREATININ;KIT;;;;;;0.00;8.00;;8.00;0.00;;;;;1195000.00;;;;;8.00;8.00;0.00;0.00;0.00;0.00;9560000.00;9560000.00;
27;CUVET SEGMENT BS 120;BOX/250;;;;;;0.00;5.00;;5.00;0.00;;;;;4740000.00;;;;;5.00;5.00;0.00;0.00;0.00;0.00;23700000.00;23700000.00;
28;CUP SAMPEL TUTU 2 ML;BKS;;;;;;0.00;3.00;;3.00;0.00;;;;;1820000.00;;;;;3.00;3.00;0.00;0.00;0.00;0.00;5460000.00;5460000.00;
29;DENGUE IgG/IgM TEST;PCS;;;;;;0.00;100.00;;100.00;0.00;;;;;170240.00;;;;;100.00;100.00;0.00;0.00;0.00;0.00;17024000.00;17024000.00;
30;DILUENT MYTHIC;GLN/10L;;;;;;0.00;10.00;;10.00;6.00;;;;;5300000.00;;;;;4.00;4.00;0.00;0.00;0.00;0.00;21200000.00;21200000.00;
31;DILUENT MEDONIC;GLN/20L;;;;;;0.00;4.00;;4.00;1.00;;;;;5200000.00;;;;;3.00;3.00;0.00;0.00;0.00;0.00;15600000.00;15600000.00;
32;DIRECTBILIRUBIN (DMSO)/BILIRUBIN TOTAL DIRECT;KIT;;;;;;0.00;4.00;;4.00;0.00;;;;;1455000.00;;;;;4.00;4.00;0.00;0.00;0.00;0.00;5820000.00;5820000.00;
33;LYSE MYTHIC;BTL/1L;;;;;;0.00;5.00;;5.00;0.00;;;;;5945000.00;;;;;5.00;5.00;0.00;0.00;0.00;0.00;29725000.00;29725000.00;
34;LYSE MEDONIC;GLN/5L;;;;;;0.00;2.00;;2.00;1.00;;;;;8110000.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;8110000.00;8110000.00;
35;TRIGLISERIDA;KIT;;;;;;0.00;4.00;;4.00;0.00;;;;;6135000.00;;;;;4.00;4.00;0.00;0.00;0.00;0.00;24540000.00;24540000.00;
36;UREA UV;KIT;;;;;;0.00;5.00;;5.00;1.00;;;;;2975000.00;;;;;4.00;4.00;0.00;0.00;0.00;0.00;11900000.00;11900000.00;
37;UREA ACID;KIT;;;;;;0.00;5.00;;5.00;0.00;;;;;1945000.00;;;;;5.00;5.00;0.00;0.00;0.00;0.00;9725000.00;9725000.00;
38;UREA STRIP 10P;BTL;;;;;;0.00;6.00;;6.00;6.00;;;;;567000.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
39;FEBRILE ANTIGEN H (WIDAL);VIAL;0.00;0.00;;1.00;;1.00;12.00;;12.00;4.00;;;338691.00;198000.00;225000.00;;;;;9.00;9.00;0.00;0.00;0.00;0.00;2025000.00;2025000.00;
40;FEBRILE ANTIGEN HA (WIDAL);VIAL;;;;;;0.00;12.00;;12.00;3.00;;;;;225000.00;;;;;9.00;9.00;0.00;0.00;0.00;0.00;2025000.00;2025000.00;
41;FEBRILE ANTIGEN HB (WIDAL);VIAL;;;;;;0.00;12.00;;12.00;2.00;;;;;225000.00;;;;;10.00;10.00;0.00;0.00;0.00;0.00;2250000.00;2250000.00;
42;FEBRILE ANTIGEN HC (WIDAL);VIAL;0.00;0.00;3.00;;;3.00;12.00;;12.00;6.00;;;338691.00;198000.00;225000.00;;;;;9.00;9.00;0.00;0.00;0.00;0.00;2025000.00;2025000.00;
43;FEBRILE ANTIGEN O (WIDAL);VIAL;;;;;;0.00;12.00;;12.00;0.00;;;;;225000.00;;;;;12.00;12.00;0.00;0.00;0.00;0.00;2700000.00;2700000.00;
44;FEBRILE ANTIGEN OA (WIDAL);VIAL;;;;;;0.00;12.00;;12.00;1.00;;;;;225000.00;;;;;11.00;11.00;0.00;0.00;0.00;0.00;2475000.00;2475000.00;
45;FEBRILE ANTIGEN OB (WIDAL);VIAL;;;;;;0.00;12.00;;12.00;1.00;;;;;225000.00;;;;;11.00;11.00;0.00;0.00;0.00;0.00;2475000.00;2475000.00;
46;FEBRILE ANTIGEN OC (WIDAL);VIAL;;;;;;0.00;12.00;;12.00;1.00;;;;;225000.00;;;;;11.00;11.00;0.00;0.00;0.00;0.00;2475000.00;2475000.00;
47;ANTI SERA A GOL DARAH;VIAL;;;;;;0.00;18.00;;18.00;4.00;;;;;189000.00;;;;;14.00;14.00;0.00;0.00;0.00;0.00;2646000.00;2646000.00;
48;ANTI SERA GOL.DARAH  B 10 ML;KIT;0.00;0.00;;2.00;;2.00;18.00;;18.00;0.00;;;208725.00;262000.00;189000.00;;;;2.00;18.00;20.00;0.00;0.00;0.00;524000.00;3402000.00;3926000.00;
49;ANTI SERA D;KIT;0.00;0.00;8.00;;;8.00;8.00;;8.00;3.00;;;417450.00;376000.00;378000.00;;;;5.00;8.00;13.00;0.00;0.00;0.00;1880000.00;3024000.00;4904000.00;
50;CONTROL HDL/LDL;KIT;0.00;0.00;;1.00;;1.00;;;0.00;0.00;;;2153625.00;1957000.00;;;;;1.00;;1.00;0.00;0.00;0.00;1957000.00;0.00;1957000.00;
51;HBSAG CARD;PCS;;;;;;0.00;600.00;;600.00;0.00;;;;;40880.00;;;;;600.00;600.00;0.00;0.00;0.00;0.00;24528000.00;24528000.00;
52;HCG (TEST KEHAMILAN);PCS;;;;;;0.00;150.00;;150.00;50.00;;;;;408000.00;;;;;100.00;100.00;0.00;0.00;0.00;0.00;40800000.00;40800000.00;
53;HCV CARD;PCS;;;;;;0.00;250.00;;250.00;0.00;;;;;58600.00;;;;;250.00;250.00;0.00;0.00;0.00;0.00;14650000.00;14650000.00;
54;HIV TEST;PCS;0.00;0.00;;150.00;;150.00;75.00;;75.00;0.00;;;40480.00;88840.00;72000.00;;;;150.00;75.00;225.00;0.00;0.00;0.00;13326000.00;5400000.00;18726000.00;
55;HB SAHLI;UNIT;;;;;;0.00;4.00;;4.00;1.00;;;;;125000.00;;;;;3.00;3.00;0.00;0.00;0.00;0.00;375000.00;375000.00;
56;SYPHILIS ;PCS;;;;;;0.00;150.00;;150.00;150.00;;;;;45480.00;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
57;TEST AMP (NARKOBA);PCS;;;;;;0.00;150.00;;150.00;30.00;;;;;113666.00;;;;;120.00;120.00;0.00;0.00;0.00;0.00;13639920.00;13639920.00;
58;PROTEIN TOTAL;KIT;;;;;;0.00;2.00;;2.00;0.00;;;;;1290000.00;;;;;2.00;2.00;0.00;0.00;0.00;0.00;2580000.00;2580000.00;
59;MULTI CALIBRATOR QCA;KIT;;;;;;0.00;12.00;;12.00;0.00;;;;;4740000.00;;;;;12.00;12.00;0.00;0.00;0.00;0.00;56880000.00;56880000.00;
60;TIP BIRU;BKS;;;;;;0.00;6.00;;6.00;2.00;;;;;410000.00;;;;;4.00;4.00;0.00;0.00;0.00;0.00;1640000.00;1640000.00;
61;TIP KUNING;BKS;0.00;0.00;0.00;36.00;;36.00;4.00;;4.00;3.00;;;;633000.00;575000.00;;;;33.00;4.00;37.00;0.00;0.00;0.00;20889000.00;2300000.00;23189000.00;
62;TIP PUTIH;BKS;;;;1.00;;1.00;;;0.00;1.00;;;;500000.00;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
63;TERMAL PAPER;ROLL;25.00;0.00;0.00;;;25.00;;;0.00;0.00;66000.00;;;;;25.00;;;;;25.00;1650000.00;0.00;0.00;0.00;0.00;1650000.00;
64;LARUTAN TURK;BOTOL;4.00;0.00;0.00;;;4.00;;;0.00;0.00;113300.00;;;;;4.00;;;;;4.00;453200.00;0.00;0.00;0.00;0.00;453200.00;
65;LARUTAN TURK 100ML;BTL/100ML;;;;;;0.00;1.00;;1.00;0.00;;;;;140000.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;140000.00;140000.00;
66;KONTROL VESTEC DIESSE;4X90ML;;;;;;0.00;1.00;;1.00;0.00;;;;;10160000.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;10160000.00;10160000.00;
67;TABUNG VESTEC DIESSE;BAG/200;;;;;;0.00;2.00;;2.00;0.00;;;;;3120000.00;;;;;2.00;2.00;0.00;0.00;0.00;0.00;6240000.00;6240000.00;
68;NATURAL TIPS 10 UI;BOX;;;;;;0.00;3.00;;3.00;0.00;;;;;1815000.00;;;;;3.00;3.00;0.00;0.00;0.00;0.00;5445000.00;5445000.00;
69;CAPILARY TUBE;PCS;0.00;0.00;;1800.00;;1800.00;1500.00;;1500.00;100.00;;;330.00;900.00;750.00;;;;1700.00;1500.00;3200.00;0.00;0.00;0.00;1530000.00;1125000.00;2655000.00;
70;CUPRI SULFAT (CAIRAN HB);Btl/500;0.00;45.00;0.00;;;45.00;;;0.00;0.00;;63800.00;;;;;45.00;;;;45.00;0.00;2871000.00;0.00;0.00;0.00;2871000.00;
71;CONTROL POLIVALENT NEGATIF;BTL;0.00;0.00;6.00;;;6.00;;;0.00;0.00;;;730538.00;;;;;6.00;;;6.00;0.00;0.00;4383228.00;0.00;0.00;4383228.00;
72;CONTROL POLIVALENT POSITIF;BTL;0.00;0.00;6.00;;;6.00;;;0.00;6.00;;;730538.00;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
73;OBJEK GLASS/SLIDE;BOX;;;;;;0.00;10.00;;10.00;3.00;;;;;40000.00;;;;;7.00;7.00;0.00;0.00;0.00;0.00;280000.00;280000.00;
74;PIPET TETES PLASTIK 3 ML;PCS;;;;;;0.00;1500.00;;1500.00;0.00;;;;;1010.00;;;;;1500.00;1500.00;0.00;0.00;0.00;0.00;1515000.00;1515000.00;
75;SERISCAN-N;KIT;;;;;;0.00;12.00;;12.00;3.00;;;;;865000.00;;;;;9.00;9.00;0.00;0.00;0.00;0.00;7785000.00;7785000.00;
76;OIL EMERCY;Btl/500;0.00;0.00;2.00;;;2.00;;;0.00;0.00;;;867411.00;;;;;2.00;;;2.00;0.00;0.00;1734822.00;0.00;0.00;1734822.00;
77;OIL EMERCY 100ML;BTL/100ML;;;;;;0.00;1.00;;1.00;0.00;;;;;1400000.00;;;;;1.00;1.00;0.00;0.00;0.00;0.00;1400000.00;1400000.00;
78;VACUTAINER HOLDER;PCS;;;;577.00;;577.00;;;0.00;0.00;;;;6000.00;;;;;577.00;;577.00;0.00;0.00;0.00;3462000.00;0.00;3462000.00;
